name,latitude,longitude,kategori,kecamatan,kelurahan
Masjid Al Madani,-7.265270868,112.8029648,hidup,Mulyorejo,Kalisari
Masjid FKH,-7.270248686,112.7869269,hidup,Mulyorejo,Mulyorejo
Masjid As-Sakinah,-7.270312035,112.7598832,hidup,Gubeng,Airlangga
Masjid Al Muttaqien,-7.244539834,112.7901022,hidup,Bulak,Sukolilo Baru
Gereja Protestan Jemaat Nazareth,-7.24531845,112.793357,hidup,Bulak,Sukolilo Baru
Masjid An-Nur,-7.242759655,112.7897103,hidup,Bulak,Sukolilo Baru
Masjid Haqqul Yaqien,-7.289841381,112.7730736,hidup,Sukolilo,Klampis Ngasem
Masjid KONI,-7.281003249,112.7805611,hidup,Mulyorejo,Manyar Sabrangan
Masjid Al Maghfirah,-7.32738295,112.7734836,hidup,Rungkut,Rungkut Kidul
Masjid Istiqomah,-7.333524005,112.7905868,hidup,Rungkut,Medokan Ayu
Darul Fikri,-7.2715505,112.7591542,hidup,Gubeng,Airlangga
Masjid Al Ittihaad,-7.26695325,112.7530392,hidup,Tambaksari,Pacar Keling
Masjid Baitul Falah,-7.29003051,112.7525039,hidup,Gubeng,Pucang Sewu
Masjid Kautsar Ikhlas,-7.296323809,112.7497765,hidup,Wonokromo,Ngagelrejo
Masjid Baabusallam,-7.27454483,112.7564929,hidup,Gubeng,Airlangga
Masjid Al-Ikhlas,-7.308203078,112.7814715,hidup,Sukolilo,Medokan Semampir
Masjid Muttaqien,-7.268637255,112.6662586,hidup,Tandes,Manukan Kulon
Masjid Al Quddus,-7.30577585,112.7747833,hidup,Sukolilo,Semolowaru
Masjid Al Ikhlas,-7.23757123,112.609664,hidup,Pakal,Benowo
Masjid At Tin,-7.226775816,112.7783561,hidup,Kenjeran,Tanah Kali Kedinding
Musholla,-7.226712859,112.7794571,hidup,Kenjeran,Tanah Kali Kedinding
Masjid Al-Hikmah,-7.302129795,112.6691777,hidup,Lakarsantri,Lidah Kulon
Masjid Baitul Makmur,-7.303506998,112.6730211,hidup,Lakarsantri,Lidah Kulon
Masjid Baitul Muttaqin,-7.303146474,112.7538403,hidup,Wonokromo,Ngagelrejo
Masjid Achmad Klampis Ngasem,-7.285937409,112.7745752,hidup,Sukolilo,Klampis Ngasem
Gereja Santa Perawan Maria,-7.242081703,112.7369464,hidup,Krembangan,Krembangan Selatan
Masjid An Nur,-7.2562334,112.7500613,hidup,Genteng,Ketabang
Masjid Habiburrozaq,-7.304948331,112.6423709,hidup,Lakarsantri,Jeruk
Masjid Baiturrozaq,-7.283253719,112.656575,hidup,Sambikerep,Lontar
Masjid Al Amiin,-7.251136034,112.7284038,hidup,Bubutan,Gundih
Gereja Pantekosta Kristus Gembala,-7.268996341,112.7426196,hidup,Genteng,Embong Kaliasin
Gereja Kristen Abdiel Trinitas,-7.267820272,112.7485247,hidup,Genteng,Embong Kaliasin
Gereja Yesus Kristus,-7.291297487,112.7461023,hidup,Wonokromo,Ngagel
GBI Berkat Bagi Bangsa,-7.291164412,112.7454826,hidup,Wonokromo,Ngagel
Masjid Al Muhajirin,-7.324621018,112.6985664,hidup,Karang Pilang,Kebraon
Gereja Katolik Hati Kudus Yesus,-7.28107881,112.7423284,hidup,Tegalsari,Keputran
Keuskupan Surabaya,-7.281277137,112.7420406,hidup,Tegalsari,Keputran
Masjid Ulul Azmi,-7.268172128,112.7832915,hidup,Mulyorejo,Mulyorejo
Gereja Katolik Santo Yakobus,-7.293136761,112.654692,hidup,Lakarsantri,Lidah Kulon
Gereja Bethany Citraland,-7.29389953,112.6523152,hidup,Lakarsantri,Lidah Kulon
Masjid Salafy,-7.23366055,112.7454115,hidup,Simokerto,Simolawang
Masjid Baitul Hamdi,-7.2463631,112.7399694,hidup,Bubutan,Alon-Alon Contong
Masjid Hidayatullah,-7.282446652,112.8020709,hidup,Mulyorejo,Kejawen Putih Tambak
Masjid Baitul Muttaqin,-7.283533918,112.667263,hidup,Sambikerep,Lontar
Masjid Shalahuddin Kanwil Direktorat Djendral Pajak Jawa Timur I,-7.303358545,112.745258,hidup,Wonokromo,Jagir
Masjid Asqhal Madinah,-7.27714275,112.8007318,hidup,Mulyorejo,Kejawen Putih Tambak
Gereja Torsina,-7.277686924,112.7610481,hidup,Gubeng,Airlangga
Masjid Poltekes,-7.284267976,112.7611101,hidup,Gubeng,Kertajaya
Masjid Irsyasduddiin,-7.286329098,112.7854857,hidup,Sukolilo,Gebang Putih
HURIA KRISTEN BATAK ( HKB ),-7.277311835,112.7651453,hidup,Gubeng,Mojo
Baitul Muttaqin,-7.27716495,112.764365,hidup,Gubeng,Mojo
GBT Mawar Saron,-7.268506485,112.7956258,hidup,Mulyorejo,Dukuh Sutorejo
Gereja Wisma Mukti,-7.292956705,112.7790659,hidup,Sukolilo,Klampis Ngasem
Masjid Al-Hidayah,-7.30904135,112.7773231,hidup,Sukolilo,Medokan Semampir
Gereja Jemaat Bhaskara,-7.266904354,112.7991511,hidup,Mulyorejo,Kalisari
Masjid Baitul Haq (LDII),-7.29581905,112.8021414,hidup,Sukolilo,Keputih
Masjid Nur-Hasan,-7.2964678,112.8004455,hidup,Sukolilo,Keputih
Masjid Al Muttaqin,-7.301093521,112.7610502,hidup,Gubeng,Baratajaya
Masjid Al-Amaliyah,-7.248655191,112.78404,hidup,Tambaksari,Gading
Gereja Reformed Injili Indonesia,-7.27812795,112.7735675,hidup,Mulyorejo,Manyar Sabrangan
Gereja Betany Manyar,-7.296506524,112.7644439,hidup,Sukolilo,Menur Pumpungan
Masjid Al Iman,-7.26579998,112.7906226,hidup,Mulyorejo,Dukuh Sutorejo
Gereja Bethany Indonesia,-7.270877951,112.792149,hidup,Mulyorejo,Mulyorejo
Masjid Al Musthofa,-7.30522095,112.7976007,hidup,Sukolilo,Medokan Semampir
Masjid Thariqul Jannah,-7.21512065,112.7785985,hidup,Bulak,Kedung Cowek
Masjid Al Mustajabah,-7.275093816,112.7366097,hidup,Tegalsari,Tegalsari
Gereja Bethel Indonesia,-7.244494021,112.7519642,hidup,Simokerto,Kapasan
Mbahjugho Cab. Gunung Kawi,-7.28788677,112.7445544,hidup,Tegalsari,Keputran
Masjid At Taqwa,-7.30509223,112.7631905,hidup,Sukolilo,Ngiden Jangkungan
HKBP Surabaya,-7.272200313,112.7378472,hidup,Tegalsari,Tegalsari
Gereja Mawar Sharon,-7.270291054,112.7381671,hidup,Tegalsari,Tegalsari
Annex Building Gereja Mawar Sharon,-7.270636043,112.738597,hidup,Genteng,Embong Kaliasin
Gereja Pantekosta,-7.245006153,112.7639234,hidup,Tambaksari,Rangkah
Masjid Al-Hikmah,-7.243121617,112.7639569,hidup,Tambaksari,Kapasmadya Baru
Masjid Al-Falah,-7.244587747,112.7500414,hidup,Genteng,Kapasari
Masjid Al-Amin,-7.297440217,112.7634955,hidup,Sukolilo,Menur Pumpungan
Masjid Al-Mukhlasin,-7.260332881,112.7328699,hidup,Tegalsari,Kedungdoro
Gereja Pentakosta,-7.2716642,112.7383635,hidup,Tegalsari,Tegalsari
Masjid Jami Miftahul Abidin,-7.219351615,112.7767592,hidup,Bulak,Kedung Cowek
Masjid Roudlotul Jannah,-7.26231045,112.7613375,hidup,Tambaksari,Pacar Kembang
Masjid KH. Agus Salim,-7.291925359,112.7621392,hidup,Gubeng,Baratajaya
Masjid Nurul Huda,-7.263540174,112.7572814,hidup,Tambaksari,Pacar Kembang
Masjid Asma Nawawi,-7.223400633,112.785788,hidup,Kenjeran,Tanah Kali Kedinding
Masjid Biqudradillah,-7.2231144,112.7871301,hidup,Bulak,Kedung Cowek
ST. Marinus Yohanes,-7.247406114,112.7899124,hidup,Bulak,Sukolilo Baru
Gereja St Marinus Yohanes,-7.247437721,112.7905143,hidup,Bulak,Sukolilo Baru
Masjid Abal Qosim,-7.29218125,112.7642797,hidup,Sukolilo,Menur Pumpungan
Masjid Ulil Albaab,-7.29274925,112.7645781,hidup,Sukolilo,Menur Pumpungan
Masjid Irsyadul Ibad,-7.2628898,112.7367687,hidup,Tegalsari,Kedungdoro
GPPS Jemaat Sawahan,-7.26989757,112.7399175,hidup,Genteng,Embong Kaliasin
Gereja Bethany,-7.24968983,112.7820215,hidup,Tambaksari,Gading
Mushola Roudhotul Muslimin,-7.223875973,112.7851236,hidup,Kenjeran,Tanah Kali Kedinding
Masjid Al Furqon,-7.237530228,112.7671782,hidup,Tambaksari,Kapasmadya Baru
Masjid Ainul Hasan,-7.239141,112.7668568,hidup,Tambaksari,Kapasmadya Baru
Masjid Nurullah,-7.2629367,112.733259,hidup,Tegalsari,Kedungdoro
Masjid Al Hikmah,-7.246676579,112.7682139,hidup,Tambaksari,Rangkah
Masjid Jami' Kertajaya,-7.278376623,112.75506,hidup,Gubeng,Kertajaya
Masjid Al Hidayah,-7.287775726,112.7404601,hidup,Tegalsari,Keputran
Vihara Vimalakirti,-7.288325289,112.7405798,hidup,Tegalsari,Keputran
Gereja Bethel Indonesia,-7.257721451,112.7566672,hidup,Tambaksari,Pacar Keling
Gereja Bala Keselamatan,-7.24884804,112.7477167,hidup,Genteng,Kapasari
Masjid Al Muttaqin,-7.30319565,112.7667095,hidup,Sukolilo,Ngiden Jangkungan
Masjid Sabilus Salam,-7.30464115,112.7691187,hidup,Sukolilo,Ngiden Jangkungan
Masjid Waqaf At Tawwabin,-7.286875944,112.7432116,hidup,Tegalsari,Keputran
Masjid Ibrahim,-7.264245926,112.7400795,hidup,Tegalsari,Kedungdoro
Masjid Jendral Sudirman,-7.266345043,112.7563284,hidup,Gubeng,Airlangga
Masjid Sholeh,-7.26417595,112.7382362,hidup,Tegalsari,Kedungdoro
Gereja Kristus Tuhan,-7.257587277,112.7513158,hidup,Genteng,Ketabang
Masjid Baitul Fikri,-7.2994918,112.7677523,hidup,Sukolilo,Menur Pumpungan
Vihara Dana Maitreya,-7.249869079,112.7465067,hidup,Genteng,Kapasari
Gereja Bethel Indonesia Ambengan,-7.256320286,112.75199,hidup,Genteng,Ketabang
Masjid Miftahul Huda,-7.245754,112.7829515,hidup,Tambaksari,Gading
Masjid Muhajirin,-7.257027304,112.7525037,hidup,Genteng,Ketabang
Masjid Nurul Hidayah,-7.246908446,112.7790645,hidup,Tambaksari,Gading
Masjid Al-Azar,-7.25281418,112.7544358,hidup,Tambaksari,Tambaksari
Gereja Katolik Kristus Raja Surabaya,-7.256242325,112.7545245,hidup,Tambaksari,Pacar Keling
Masjid Al-Mu'allimin Jalan Ambengan Batu Tengah,-7.2550276,112.7515135,hidup,Tambaksari,Tambaksari
Masjid Al Muallimin,-7.255176467,112.7526223,hidup,Tambaksari,Tambaksari
Mushola Ji'ronah,-7.2507843,112.7564123,hidup,Tambaksari,Ploso
Masjid An Nur,-7.26875235,112.7596663,hidup,Gubeng,Airlangga
Masjid Baitur Rouf,-7.282400892,112.7890511,hidup,Sukolilo,Gebang Putih
Langgar Wakaf Al-Hidayah,-7.282783931,112.7886564,hidup,Sukolilo,Gebang Putih
Masjid Attaqwa,-7.2487021,112.7535326,hidup,Simokerto,Tambakrejo
Masjid As Syifa,-7.26688345,112.7602716,hidup,Gubeng,Airlangga
Masjid Baitul Qodir,-7.25284715,112.7591142,hidup,Tambaksari,Tambaksari
Masjid Muhajirin,-7.283355342,112.7706435,hidup,Sukolilo,Klampis Ngasem
Masjid Al-Ishlah,-7.245765019,112.7693419,hidup,Tambaksari,Gading
Masjid Mubarak,-7.275884146,112.7423204,hidup,Tegalsari,Keputran
Masjid Nabaussalam,-7.2483298,112.7652437,hidup,Tambaksari,Rangkah
Masjid Assakienah,-7.289126382,112.7830745,hidup,Sukolilo,Keputih
Masjid Nurul Huda,-7.288788292,112.769147,hidup,Sukolilo,Menur Pumpungan
Musholla,-7.24115295,112.7629382,hidup,Tambaksari,Kapasmadya Baru
LDII,-7.240663045,112.7617281,hidup,Tambaksari,Kapasmadya Baru
Musholla Kantor Kelurahan,-7.2871698,112.7803158,hidup,Sukolilo,Klampis Ngasem
Masjid At Taqwa,-7.262431197,112.7337916,hidup,Tegalsari,Kedungdoro
Masjid Mirah Al Ikhlas,-7.2403896,112.7798787,hidup,Tambaksari,Dukuh Setro
Masjid An-Nur Klampis Aji,-7.28755135,112.7775912,hidup,Sukolilo,Klampis Ngasem
Masjid Nuurussalaam,-7.263730422,112.735626,hidup,Tegalsari,Kedungdoro
Gereja Pantekosta,-7.2477224,112.7612449,hidup,Tambaksari,Rangkah
Masjid Baitul Mahfuudh,-7.30509035,112.7545164,hidup,Wonokromo,Jagir
Masjid An-Nur,-7.2903299,112.7815364,hidup,Sukolilo,Klampis Ngasem
Masjid Al Ikhlas,-7.22816335,112.7841443,hidup,Kenjeran,Tanah Kali Kedinding
Masjid Al Mi'raj Komplek TNI AU Kenjeran,-7.250974099,112.7935523,hidup,Bulak,Sukolilo Baru
Masjid Baabussalam,-7.231226042,112.792774,hidup,Bulak,Kenjeran
Musholla Ar Rizqy,-7.24721915,112.7930363,hidup,Bulak,Sukolilo Baru
Majid Darussalam,-7.256467429,112.7919523,hidup,Mulyorejo,Dukuh Sutorejo
Gereja Keluarga Allah Blessing,-7.266542994,112.7357567,hidup,Tegalsari,Kedungdoro
Yayasan Sahabat Sinoman Indonesia,-7.2496782,112.748793,hidup,Genteng,Kapasari
Pura Segara,-7.2380921,112.7906385,hidup,Bulak,Sukolilo Baru
Masjid Muhajirin,-7.250622112,112.7736268,hidup,Tambaksari,Ploso
Masjid Nurul Jadid,-7.239778528,112.7773918,hidup,Tambaksari,Dukuh Setro
Gereja Kristen Indonesia Araya,-7.298742374,112.7836855,hidup,Sukolilo,Semolowaru
Masjid Ash-Shiddiiq,-7.249037221,112.7745018,hidup,Tambaksari,Gading
Masjid Nurul Islam,-7.2551351,112.7835068,hidup,Mulyorejo,Kalijudan
Masjid Muhajidin,-7.249524834,112.7453843,hidup,Genteng,Peneleh
Masjid Rochman Arief,-7.255419866,112.7575993,hidup,Tambaksari,Tambaksari
Masjid Taqwa,-7.2366065,112.760939,hidup,Simokerto,Simokerto
Masjid Al-Musyawaroh,-7.2493009,112.7720652,hidup,Tambaksari,Ploso
Masjid Mu'Thi,-7.2945626,112.7798924,hidup,Sukolilo,Klampis Ngasem
Masjid Al Amin,-7.234701799,112.7612687,hidup,Kenjeran,Sidotopo Wetan
Masjid Nurul Islam,-7.2505803,112.7526872,hidup,Genteng,Kapasari
Masjid Al Ittihad,-7.30495665,112.7945718,hidup,Sukolilo,Medokan Semampir
GKI Lebak Jaya,-7.24511665,112.7777237,hidup,Tambaksari,Gading
Vihara Widiya Surya Padma,-7.2427234,112.7779785,hidup,Tambaksari,Gading
Gereja Bethel Indonesia,-7.2481403,112.753746,hidup,Simokerto,Tambakrejo
Masjid Ahmad Yani,-7.238718684,112.7612063,hidup,Simokerto,Simokerto
Masjid Saifunnur,-7.263577091,112.7836421,hidup,Mulyorejo,Mulyorejo
Masjid Gresikan I,-7.256435601,112.7624739,hidup,Tambaksari,Pacar Keling
Masjid Al Ishlah,-7.2576499,112.7627095,hidup,Tambaksari,Pacar Keling
Masjid Ibrahim Bin Muhammad,-7.303343427,112.7889288,hidup,Sukolilo,Semolowaru
Mushollah Da'watus Sholihin,-7.245787454,112.7984326,hidup,Bulak,Sukolilo Baru
Masjid Miftahul Jannah,-7.247265416,112.7972492,hidup,Bulak,Sukolilo Baru
Masjid Nurul Hidayah,-7.256344065,112.7613267,hidup,Tambaksari,Pacar Keling
Gereja Oikumene,-7.303955416,112.7876701,hidup,Sukolilo,Medokan Semampir
Masjid Al Mu'minun,-7.300810663,112.7581113,hidup,Gubeng,Baratajaya
Masjid Nurul Islam,-7.309955555,112.7722149,hidup,Rungkut,Kedung Baruk
Masjid Mamba'urrokhim,-7.245407915,112.776268,hidup,Tambaksari,Gading
Masjid Roudhotul Jannah,-7.29816015,112.7787269,hidup,Sukolilo,Semolowaru
Masjid Umar Bin Al-kath-thab,-7.29860818,112.7781031,hidup,Sukolilo,Semolowaru
Masjid Nashuha,-7.2661772,112.7329802,hidup,Tegalsari,Kedungdoro
Masjid Al Istiqomah,-7.3026706,112.7820142,hidup,Sukolilo,Semolowaru
Masjid Syamsul Falaah,-7.267932821,112.8003549,hidup,Mulyorejo,Kalisari
Gereja Pantekosta Pusat Surabaya,-7.248931311,112.7428663,hidup,Genteng,Peneleh
Masjid Nurul Falah,-7.301704119,112.7776406,hidup,Sukolilo,Semolowaru
Masjid Khoirul Huda,-7.26235825,112.7350078,hidup,Tegalsari,Kedungdoro
Masjid Darun Najah,-7.245495922,112.7590984,hidup,Simokerto,Tambakrejo
Masjid Sholihin,-7.247360784,112.7605049,hidup,Tambaksari,Rangkah
Masjid Ash Shodiqin,-7.26910805,112.7296949,hidup,Rungkut,Wonorejo
Masjid Baitul Jamil,-7.293692827,112.7721903,hidup,Sukolilo,Menur Pumpungan
Gereja Graha Gloria,-7.256615215,112.7478944,hidup,Genteng,Ketabang
Masjid Tiban,-7.253483264,112.7624631,hidup,Tambaksari,Ploso
Masjid Al Hikmah,-7.2694748,112.7700077,hidup,Gubeng,Mojo
Gereja Kalam Hidup,-7.301481737,112.7529361,hidup,Wonokromo,Ngagelrejo
Gereja Segala Bangsa,-7.279171937,112.7443032,hidup,Tegalsari,Keputran
Masjid Assakinah,-7.238818507,112.7932844,hidup,Bulak,Kenjeran
Masjid Al-Badar,-7.252052204,112.7750751,hidup,Tambaksari,Ploso
Graha GSJS,-7.2591293,112.7492877,hidup,Genteng,Ketabang
Islam Al - Mabrur,-7.28191435,112.7730875,hidup,Sukolilo,Klampis Ngasem
Masjid Miftahul Jannah,-7.256193605,112.735029,hidup,Genteng,Genteng
Masjid Nurul Hidayah,-7.24252233,112.774344,hidup,Tambaksari,Gading
Masjid Al Mustofa,-7.239443613,112.7953867,hidup,Bulak,Kenjeran
Masjid Masyithoh,-7.27372267,112.7966658,hidup,Mulyorejo,Mulyorejo
Masjid At Taqwa,-7.268244868,112.7768982,hidup,Mulyorejo,Mulyorejo
Masjid Arief Rahman Hakim,-7.2533297,112.7731093,hidup,Tambaksari,Ploso
GBI Anugrah,-7.251569929,112.7731935,hidup,Tambaksari,Ploso
Masjid Syamsul Huda,-7.26461215,112.7328314,hidup,Tegalsari,Kedungdoro
Masjid Waqaf Al Maryam,-7.26732305,112.7298348,hidup,Rungkut,Wonorejo
Masjid Baitul Amien,-7.251374481,112.770439,hidup,Tambaksari,Ploso
Gereja Jemaat Kristen Indonesia Bukit Zion,-7.293241623,112.7699286,hidup,Sukolilo,Menur Pumpungan
Masjid Nur Sobah,-7.242375474,112.7984301,hidup,Bulak,Sukolilo Baru
Masjid Sholihin,-7.241444184,112.7983469,hidup,Bulak,Sukolilo Baru
Masjid Syuhada,-7.26030356,112.759875,hidup,Tambaksari,Pacar Kembang
Masjid Al Ishlah,-7.268085562,112.7330155,hidup,Rungkut,Wonorejo
Masjid Al Ikhlas Pacar Kembang,-7.2610717,112.764598,hidup,Tambaksari,Pacar Kembang
Gereja Bethel Injil Sepenuh 'Bukit Zaitun',-7.268843759,112.7328066,hidup,Rungkut,Wonorejo
Gereja Panteskosta Tabernakel Sion,-7.25514995,112.7723964,hidup,Tambaksari,Ploso
Masjid Al-Marsu'ah,-7.256042596,112.7726983,hidup,Tambaksari,Ploso
Masjid Padi Wojo II,-7.270427852,112.7345278,hidup,Rungkut,Wonorejo
Masjid An-nur,-7.2697159,112.7364089,hidup,Tegalsari,Tegalsari
Gereja Betkel Raja Damai,-7.256518444,112.7713766,hidup,Tambaksari,Ploso
Masjid Taqwallah,-7.2487463,112.7567272,hidup,Simokerto,Tambakrejo
Masjid Al Hidayah,-7.23564875,112.7804028,hidup,Tambaksari,Dukuh Setro
GBI Pengharapan,-7.27474919,112.7285773,hidup,Tegalsari,Dr. Sutomo
Masjid Nurul Huda Kapas Krampung,-7.249033507,112.7587236,hidup,Tambaksari,Ploso
Masjid Noor Mushola,-7.250287512,112.7603148,hidup,Tambaksari,Ploso
Masjid Al Mu'minun,-7.303844565,112.7654132,hidup,Sukolilo,Ngiden Jangkungan
Masjid Khairul Huda,-7.303676533,112.7637518,hidup,Sukolilo,Ngiden Jangkungan
Masjid As Sakinah,-7.259544519,112.7683655,hidup,Tambaksari,Pacar Kembang
Masjid Miftaqul Jannah,-7.23655455,112.7684039,hidup,Tambaksari,Kapasmadya Baru
Pura Tirtawening,-7.243720733,112.7682543,hidup,Tambaksari,Kapasmadya Baru
Masjid Assyafi'iyah,-7.280734072,112.7887736,hidup,Sukolilo,Gebang Putih
Masjid Maryam,-7.281558872,112.7613875,hidup,Gubeng,Kertajaya
Roudlotul Falah,-7.266051,112.7617466,hidup,Gubeng,Mojo
Gereja Kemah Injil Indonesia Surabaya,-7.27284045,112.7719968,hidup,Gubeng,Mojo
Masjid Jamiyatul Maarif,-7.26885005,112.7723134,hidup,Gubeng,Mojo
Masjid Baitunaim,-7.26524064,112.7661411,hidup,Gubeng,Mojo
Masjid Fathurrohim,-7.299453996,112.7732905,hidup,Sukolilo,Semolowaru
Masjid Al-Mukminun,-7.303201333,112.7681491,hidup,Sukolilo,Ngiden Jangkungan
Musholla Polsek Gubeng,-7.297562267,112.7612216,hidup,Gubeng,Baratajaya
Masjid As-Syuro,-7.277226977,112.7592804,hidup,Gubeng,Airlangga
Musholla Hikudritolillah,-7.222827872,112.7873176,hidup,Bulak,Kedung Cowek
Masjid Al Mabrur,-7.2290729,112.7871108,hidup,Bulak,Bulak
Masjid Al Islam,-7.27663409,112.7393222,hidup,Genteng,Embong Kaliasin
Masjid Faskho,-7.275850542,112.7413248,hidup,Genteng,Embong Kaliasin
Masjid Bustanul Huda,-7.262288511,112.7586184,hidup,Tambaksari,Pacar Kembang
Masjid Nurul Islam,-7.2632384,112.7588185,hidup,Tambaksari,Pacar Kembang
Masjid Miftachul Huda,-7.2328686,112.7849517,hidup,Bulak,Kenjeran
Masjid Riyadlul Jinaan,-7.231738639,112.7934035,hidup,Bulak,Kenjeran
Masjid Al Marsu'ah,-7.257939274,112.772175,hidup,Tambaksari,Pacar Kembang
Masjid Asmaul Husna,-7.2617791,112.7652926,hidup,Tambaksari,Pacar Kembang
Masjid At-Taqwa,-7.259284034,112.7668678,hidup,Tambaksari,Pacar Kembang
Masjid Bustanul Huda,-7.25569783,112.7672786,hidup,Tambaksari,Pacar Kembang
Masjid Al Muslimun,-7.262108594,112.7702899,hidup,Tambaksari,Pacar Kembang
Masjid Amanah,-7.261395186,112.7745633,hidup,Mulyorejo,Kalijudan
Masjid Sabilul Muttaqin,-7.2592157,112.7695395,hidup,Tambaksari,Pacar Kembang
Masjid Roudlotul Jannah,-7.261116846,112.7678623,hidup,Tambaksari,Pacar Kembang
Masjidillah,-7.27397865,112.7621506,hidup,Gubeng,Airlangga
Masjid Al Fattah,-7.25841486,112.7413069,hidup,Genteng,Genteng
Masjid Waqaf Al Jihad,-7.273962538,112.7357298,hidup,Tegalsari,Tegalsari
Masjid Waqaf Nurudin,-7.273539622,112.7368088,hidup,Tegalsari,Tegalsari
Gereja Kristen Indonesia,-7.266638625,112.7375806,hidup,Tegalsari,Tegalsari
Masjid Nurul Huda,-7.27363355,112.7388514,hidup,Tegalsari,Tegalsari
Masjid Sabilillah,-7.27572247,112.7357233,hidup,Tegalsari,Dr. Sutomo
Masjid Raden Rahmat,-7.267178756,112.735932,hidup,Tegalsari,Tegalsari
Gereja Pantekosta di Indonesia,-7.265121806,112.7347974,hidup,Tegalsari,Kedungdoro
Masjid Sabilul Muttaqin,-7.2470745,112.7664521,hidup,Tambaksari,Rangkah
Mushola,-7.250239902,112.765096,hidup,Tambaksari,Rangkah
Gereja Bethel Tabernakel Kristus Pancaran Kasih,-7.248176558,112.7623335,hidup,Tambaksari,Rangkah
Masjid Al Anwar,-7.282243382,112.7636431,hidup,Mulyorejo,Manyar Sabrangan
Masjid Al Hadits,-7.28298623,112.7666446,hidup,Mulyorejo,Manyar Sabrangan
Masjid Al Hikmah,-7.24754795,112.7574898,hidup,Simokerto,Tambakrejo
Gereja Utusan Pantekosta,-7.2477085,112.7529564,hidup,Genteng,Kapasari
Gereja Eben Haezer,-7.285729172,112.7367933,hidup,Tegalsari,Dr. Sutomo
Vihara Dhammadipa,-7.275271162,112.7336047,hidup,Tegalsari,Dr. Sutomo
Masjid Mirah Al Ikhlas,-7.237487932,112.7739032,hidup,Tambaksari,Dukuh Setro
Masjid Nurul Aziz,-7.23850635,112.7815678,hidup,Tambaksari,Dukuh Setro
Masjid Bani Roslani,-7.2700547,112.7321446,hidup,Rungkut,Wonorejo
Masjid Al Azhar,-7.2393987,112.7748857,hidup,Tambaksari,Dukuh Setro
Gereja Kristen Indonesia Manyar,-7.285317619,112.7699766,hidup,Sukolilo,Klampis Ngasem
Masjid Miftahul Jannah,-7.282531923,112.7739647,hidup,Sukolilo,Klampis Ngasem
Masjid Darussalam,-7.246611297,112.7553958,hidup,Simokerto,Tambakrejo
Masjid Baitul Akhiroh,-7.301267711,112.7632564,hidup,Sukolilo,Ngiden Jangkungan
Masjid Arrohmah,-7.238863229,112.7738493,hidup,Tambaksari,Dukuh Setro
Gereja GBI Tambak Anakan,-7.247139725,112.7556784,hidup,Simokerto,Tambakrejo
Masjid Baitus Syakur,-7.235936405,112.7813516,hidup,Tambaksari,Dukuh Setro
Masjid Al-Machfudz,-7.265290358,112.7793044,hidup,Mulyorejo,Mulyorejo
Masjid Al Ikhlas Bumi Marina Mas,-7.294102371,112.8051071,hidup,Sukolilo,Keputih
Masjid Bustanul Athfal,-7.28944455,112.7593871,hidup,Gubeng,Baratajaya
Gereja Cornelius,-7.243735108,112.7699097,hidup,Tambaksari,Gading
Masjid Al-Muchtarom,-7.243564923,112.772699,hidup,Tambaksari,Gading
Masjid An-Najah,-7.243069673,112.7711756,hidup,Tambaksari,Gading
GKIN Betheda,-7.24014555,112.7824378,hidup,Tambaksari,Dukuh Setro
Masjid Al Fatah,-7.2399843,112.7816871,hidup,Tambaksari,Dukuh Setro
Masjid Al Hafidz,-7.2350205,112.7819519,hidup,Tambaksari,Dukuh Setro
Masjid Nur Hidayatulloh,-7.236491229,112.7769574,hidup,Tambaksari,Dukuh Setro
Masjid Raudlotus Salikin,-7.2302468,112.7552012,hidup,Semampir,Sidotopo
GBI Cahaya Kasih,-7.232898474,112.7535498,hidup,Semampir,Sidotopo
Masjid Abdul Qodir,-7.2323062,112.7834689,hidup,Bulak,Bulak
Masjid Al Faroch,-7.233094689,112.7737174,hidup,Bulak,Bulak
Masjid Al Muhajirin,-7.2338109,112.7826486,hidup,Bulak,Bulak
Masjid Attinah,-7.22974115,112.7810811,hidup,Bulak,Bulak
Masjid Baitul Ghofur,-7.2310554,112.7764684,hidup,Bulak,Bulak
Gereja Kristen Jawi Wetan,-7.264939826,112.7556841,hidup,Tambaksari,Pacar Keling
Masjid Al Muchlisin,-7.25673425,112.7598855,hidup,Tambaksari,Pacar Keling
Masjid Al Qithaar,-7.26139255,112.7536234,hidup,Tambaksari,Pacar Keling
Masjid Ar Rahman,-7.24445905,112.7534057,hidup,Simokerto,Kapasan
Masjid Al Fitrah,-7.221982035,112.7699672,hidup,Kenjeran,Tanah Kali Kedinding
Masjid Al-Akbar,-7.2511385,112.7397698,hidup,Genteng,Peneleh
